image_path,x,y,z,thumb,fore,index,ring,little,thumb2,fore2,index2,ring2,little2,keycode,gs1,gs2,sign,label,giroX,giroY,giroZ
Image\P\86.png,-121,80,59,3,0,0,0,3,78,92,0,0,3,0,0,1,0,P,0,0,0
Image\P\87.png,-122,84,57,0,0,3,2,0,79,87,0,2,0,0,0,1,0,P,0,0,0
Image\P\88.png,-122,79,54,0,0,1,0,0,78,88,0,0,1,0,0,1,0,P,0,0,0
Image\P\89.png,-121,81,50,0,3,0,1,3,74,89,3,3,2,0,0,1,0,P,0,0,0
Image\P\9.png,-132,74,84,2,0,0,3,0,73,90,0,0,0,0,0,1,0,P,0,0,0
Image\P\90.png,-118,83,39,3,0,0,3,2,73,92,1,0,0,0,0,1,0,P,0,0,0
Image\P\91.png,-119,84,46,3,3,0,0,0,75,87,0,2,1,0,0,1,0,P,0,0,0
Image\P\92.png,-121,77,41,1,0,0,0,1,75,88,3,1,0,0,0,1,0,P,0,0,0
Image\P\93.png,-120,80,40,0,0,1,2,2,77,90,0,3,0,0,0,1,0,P,0,0,0
Image\P\94.png,-112,79,48,0,0,0,0,1,75,86,2,1,0,0,0,1,0,P,0,0,0
Image\P\95.png,-116,77,45,0,2,0,0,0,78,92,0,3,0,0,0,1,0,P,0,0,0
Image\P\96.png,-115,76,44,0,0,0,1,1,77,89,0,0,1,0,0,1,0,P,0,0,0
Image\P\97.png,-119,76,40,0,1,0,3,0,77,89,0,1,0,0,0,1,0,P,0,0,0
Image\P\98.png,-114,82,40,0,2,0,0,0,73,92,0,3,0,0,0,1,0,P,0,0,0
Image\P\99.png,-121,78,39,0,0,1,2,0,73,86,0,0,2,0,0,1,0,P,0,0,0
Image\Q\0.png,-117,70,60,0,3,0,2,0,82,0,0,3,0,0,0,1,0,Q,0,0,180
Image\Q\1.png,-112,61,64,3,2,1,1,1,83,2,1,0,3,0,0,1,0,Q,0,0,180
Image\Q\10.png,-122,73,68,0,3,2,0,3,80,3,1,0,0,0,0,1,0,Q,0,0,180
Image\Q\100.png,-112,63,59,0,2,1,2,1,83,0,3,0,3,0,0,1,0,Q,0,0,180
Image\Q\11.png,-127,68,70,0,0,0,2,3,79,0,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\12.png,-124,63,67,1,0,0,0,0,82,0,2,0,1,0,0,1,0,Q,0,0,180
Image\Q\13.png,-117,66,70,3,0,0,0,0,80,3,0,2,0,0,0,1,0,Q,0,0,180
Image\Q\14.png,-114,71,63,2,0,0,0,2,83,2,0,0,2,0,0,1,0,Q,0,0,180
Image\Q\15.png,-119,77,73,3,0,0,0,0,82,0,0,2,2,0,0,1,0,Q,0,0,180
Image\Q\16.png,-121,80,77,1,3,2,3,2,84,2,0,2,3,0,0,1,0,Q,0,0,180
Image\Q\17.png,-123,75,82,0,2,0,3,3,85,2,2,2,3,0,0,1,0,Q,0,0,180
Image\Q\18.png,-132,73,75,0,0,0,0,1,82,0,3,2,1,0,0,1,0,Q,0,0,180
Image\Q\19.png,-124,72,75,1,2,0,0,1,79,2,0,1,0,0,0,1,0,Q,0,0,180
Image\Q\2.png,-121,72,80,0,1,0,1,3,85,3,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\20.png,-133,77,78,0,3,0,0,1,80,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\21.png,-131,80,82,0,0,0,0,0,81,0,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\22.png,-127,68,76,3,0,0,0,0,79,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\23.png,-127,72,76,3,2,2,0,0,82,2,0,1,0,0,0,1,0,Q,0,0,180
Image\Q\24.png,-130,65,76,0,1,1,3,2,83,2,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\25.png,-127,75,78,0,3,0,0,2,79,1,0,1,0,0,0,1,0,Q,0,0,180
Image\Q\26.png,-120,71,83,0,0,3,3,2,81,3,2,0,0,0,0,1,0,Q,0,0,180
Image\Q\27.png,-122,68,73,0,0,1,2,1,83,0,0,2,3,0,0,1,0,Q,0,0,180
Image\Q\28.png,-127,65,77,3,3,1,0,3,85,0,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\29.png,-123,67,75,0,0,0,3,3,83,3,3,2,2,0,0,1,0,Q,0,0,180
Image\Q\3.png,-127,60,71,0,3,0,0,1,81,3,0,2,3,0,0,1,0,Q,0,0,180
Image\Q\30.png,-116,69,71,0,1,1,0,1,84,0,0,2,0,0,0,1,0,Q,0,0,180
Image\Q\31.png,-121,68,69,2,0,0,0,1,79,0,1,0,1,0,0,1,0,Q,0,0,180
Image\Q\32.png,-122,68,74,2,3,1,0,0,85,1,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\33.png,-123,68,79,3,0,0,0,0,79,0,3,0,2,0,0,1,0,Q,0,0,180
Image\Q\34.png,-122,67,74,0,0,0,0,0,85,0,2,1,1,0,0,1,0,Q,0,0,180
Image\Q\35.png,-123,73,79,0,0,0,0,2,79,3,1,1,0,0,0,1,0,Q,0,0,180
Image\Q\36.png,-115,70,78,0,2,0,2,0,79,1,1,0,0,0,0,1,0,Q,0,0,180
Image\Q\37.png,-123,74,70,3,0,0,2,0,79,0,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\38.png,-114,75,71,1,0,3,3,2,85,1,0,2,0,0,0,1,0,Q,0,0,180
Image\Q\39.png,-125,68,87,3,2,0,0,0,85,0,3,2,2,0,0,1,0,Q,0,0,180
Image\Q\4.png,-124,64,69,1,1,0,1,1,81,0,1,1,0,0,0,1,0,Q,0,0,180
Image\Q\40.png,-122,63,82,0,0,0,2,3,83,0,3,0,1,0,0,1,0,Q,0,0,180
Image\Q\41.png,-124,64,75,0,0,0,1,0,83,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\42.png,-132,55,83,0,0,3,0,3,85,0,0,1,1,0,0,1,0,Q,0,0,180
Image\Q\43.png,-130,64,80,0,1,0,0,0,81,0,1,3,3,0,0,1,0,Q,0,0,180
Image\Q\44.png,-128,64,77,0,0,2,0,0,80,0,0,0,1,0,0,1,0,Q,0,0,180
Image\Q\45.png,-132,62,77,0,3,1,1,3,83,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\46.png,-129,64,75,0,0,2,2,1,80,1,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\47.png,-124,63,82,0,0,3,0,0,85,0,2,0,0,0,0,1,0,Q,0,0,180
Image\Q\48.png,-130,62,75,2,1,3,1,0,85,0,3,0,1,0,0,1,0,Q,0,0,180
Image\Q\49.png,-129,56,75,1,2,0,3,0,83,0,2,3,0,0,0,1,0,Q,0,0,180
Image\Q\5.png,-121,64,75,0,3,3,3,0,79,0,1,1,2,0,0,1,0,Q,0,0,180
Image\Q\50.png,-124,59,82,0,0,0,0,0,83,0,0,3,0,0,0,1,0,Q,0,0,180
Image\Q\51.png,-124,65,75,1,0,0,3,2,83,2,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\52.png,-116,61,78,3,3,2,0,0,79,0,2,1,2,0,0,1,0,Q,0,0,180
Image\Q\53.png,-118,63,77,0,0,2,1,0,85,0,0,1,0,0,0,1,0,Q,0,0,180
Image\Q\54.png,-121,57,75,3,2,0,0,2,83,3,2,3,2,0,0,1,0,Q,0,0,180
Image\Q\55.png,-121,61,77,2,0,1,2,0,80,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\56.png,-124,62,77,2,3,0,0,0,84,1,0,1,0,0,0,1,0,Q,0,0,180
Image\Q\57.png,-116,63,82,3,0,2,2,0,79,2,0,0,2,0,0,1,0,Q,0,0,180
Image\Q\58.png,-123,57,73,3,1,0,1,1,84,0,0,3,0,0,0,1,0,Q,0,0,180
Image\Q\59.png,-121,60,76,0,0,1,3,0,81,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\6.png,-123,60,79,1,0,1,3,3,82,3,3,0,2,0,0,1,0,Q,0,0,180
Image\Q\60.png,-116,64,79,0,1,1,1,1,79,3,1,0,1,0,0,1,0,Q,0,0,180
Image\Q\61.png,-117,56,66,2,1,0,1,0,84,3,2,2,0,0,0,1,0,Q,0,0,180
Image\Q\62.png,-125,62,66,0,0,1,1,0,84,3,1,0,2,0,0,1,0,Q,0,0,180
Image\Q\63.png,-131,55,66,0,1,0,0,2,80,2,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\64.png,-132,55,66,0,0,2,2,3,84,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\65.png,-128,57,63,0,0,0,0,3,81,1,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\66.png,-130,62,70,0,0,0,3,0,85,0,1,3,0,0,0,1,0,Q,0,0,180
Image\Q\67.png,-121,58,73,1,0,0,0,0,80,2,0,3,0,0,0,1,0,Q,0,0,180
Image\Q\68.png,-125,58,69,1,3,2,1,3,79,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\69.png,-116,63,70,1,0,0,0,0,83,1,2,0,0,0,0,1,0,Q,0,0,180
Image\Q\7.png,-124,64,95,1,0,0,3,0,82,0,0,0,1,0,0,1,0,Q,0,0,180
Image\Q\70.png,-125,60,76,0,0,3,0,3,80,0,0,0,2,0,0,1,0,Q,0,0,180
Image\Q\71.png,-126,65,70,1,0,0,0,0,82,0,2,0,0,0,0,1,0,Q,0,0,180
Image\Q\72.png,-130,61,70,3,0,0,0,2,83,1,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\73.png,-121,62,69,0,0,3,2,2,85,0,2,0,0,0,0,1,0,Q,0,0,180
Image\Q\74.png,-115,58,70,0,0,0,0,0,82,3,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\75.png,-109,58,68,2,2,0,3,0,84,3,2,2,0,0,0,1,0,Q,0,0,180
Image\Q\76.png,-103,51,66,3,3,3,1,0,84,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\77.png,-110,61,64,2,3,2,1,3,80,1,0,2,0,0,0,1,0,Q,0,0,180
Image\Q\78.png,-100,55,60,2,2,0,0,1,82,0,0,2,1,0,0,1,0,Q,0,0,180
Image\Q\79.png,-104,55,66,0,0,0,0,0,84,0,0,2,2,0,0,1,0,Q,0,0,180
Image\Q\8.png,-115,67,73,0,0,0,0,3,80,3,3,3,0,0,0,1,0,Q,0,0,180
Image\Q\80.png,-107,52,66,0,0,2,0,1,83,3,3,2,0,0,0,1,0,Q,0,0,180
Image\Q\81.png,-113,60,64,0,1,2,2,2,84,0,1,0,0,0,0,1,0,Q,0,0,180
Image\Q\82.png,-112,60,62,0,0,0,0,1,82,0,2,3,0,0,0,1,0,Q,0,0,180
Image\Q\83.png,-115,62,68,0,0,0,0,0,79,1,0,0,3,0,0,1,0,Q,0,0,180
Image\Q\84.png,-121,57,66,0,3,0,3,0,82,0,0,2,0,0,0,1,0,Q,0,0,180
Image\Q\85.png,-120,61,69,0,2,1,0,0,82,0,0,3,0,0,0,1,0,Q,0,0,180
Image\Q\86.png,-119,58,68,3,0,0,1,0,85,0,0,3,1,0,0,1,0,Q,0,0,180
Image\Q\87.png,-115,61,70,0,0,1,3,0,80,0,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\88.png,-115,63,66,1,0,0,2,0,79,1,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\89.png,-120,66,72,0,3,0,3,0,85,2,0,2,1,0,0,1,0,Q,0,0,180
Image\Q\9.png,-123,67,98,0,2,0,0,3,79,0,0,0,3,0,0,1,0,Q,0,0,180
Image\Q\90.png,-110,73,56,0,2,0,3,1,83,0,0,2,1,0,0,1,0,Q,0,0,180
Image\Q\91.png,-107,68,62,0,0,0,0,0,84,3,0,0,1,0,0,1,0,Q,0,0,180
Image\Q\92.png,-115,68,60,1,0,3,1,0,83,0,1,0,0,0,0,1,0,Q,0,0,180
Image\Q\93.png,-110,76,70,3,2,0,0,2,80,0,0,1,1,0,0,1,0,Q,0,0,180
Image\Q\94.png,-111,72,67,0,0,2,0,0,84,0,0,0,0,0,0,1,0,Q,0,0,180
Image\Q\95.png,-108,70,57,1,3,3,0,2,82,0,0,0,1,0,0,1,0,Q,0,0,180
Image\Q\96.png,-109,68,59,1,2,1,0,0,80,1,1,3,0,0,0,1,0,Q,0,0,180
Image\Q\97.png,-113,67,58,2,0,3,0,0,83,1,0,2,1,0,0,1,0,Q,0,0,180
Image\Q\98.png,-114,72,57,3,1,1,0,0,82,0,3,0,0,0,0,1,0,Q,0,0,180
Image\Q\99.png,-111,66,57,0,0,0,2,1,82,0,0,0,0,0,0,1,0,Q,0,0,180
Image\R\0.png,-122,69,64,0,0,0,1,3,57,98,100,18,17,0,0,1,0,R,0,0,0
Image\R\1.png,-115,74,64,2,0,3,3,3,58,100,99,18,20,0,0,1,0,R,0,0,0
Image\R\10.png,-112,77,60,0,2,0,0,3,54,98,99,18,19,0,0,1,0,R,0,0,0
Image\R\100.png,-122,75,64,1,2,0,0,0,57,97,100,15,21,0,0,1,0,R,0,0,0
Image\R\11.png,-115,77,68,0,3,0,0,0,58,97,98,16,18,0,0,1,0,R,0,0,0
Image\R\12.png,-114,78,70,0,0,0,0,0,53,98,98,16,22,0,0,1,0,R,0,0,0
Image\R\13.png,-117,76,69,3,0,2,1,0,54,97,100,21,18,0,0,1,0,R,0,0,0
Image\R\14.png,-116,75,68,0,0,0,3,0,55,100,100,19,19,0,0,1,0,R,0,0,0
Image\R\15.png,-118,70,71,0,0,0,0,0,54,100,99,19,22,0,0,1,0,R,0,0,0
Image\R\16.png,-113,71,71,1,3,3,0,1,58,99,100,15,22,0,0,1,0,R,0,0,0
Image\R\17.png,-108,78,66,2,3,0,2,0,54,97,100,20,16,0,0,1,0,R,0,0,0
Image\R\18.png,-108,80,64,0,0,2,2,1,58,100,100,19,19,0,0,1,0,R,0,0,0
Image\R\19.png,-106,78,68,0,2,1,1,0,57,97,100,18,17,0,0,1,0,R,0,0,0
Image\R\2.png,-114,70,65,2,0,0,1,0,57,97,99,15,21,0,0,1,0,R,0,0,0
Image\R\20.png,-105,86,72,3,2,2,1,0,53,100,100,15,22,0,0,1,0,R,0,0,0
Image\R\21.png,-108,86,73,0,0,2,1,0,58,97,99,21,16,0,0,1,0,R,0,0,0
Image\R\22.png,-110,83,72,0,2,0,0,0,52,100,100,18,21,0,0,1,0,R,0,0,0
Image\R\23.png,-108,82,72,0,0,0,0,0,57,100,97,16,21,0,0,1,0,R,0,0,0
Image\R\24.png,-123,87,76,0,2,0,0,0,56,100,100,20,17,0,0,1,0,R,0,0,0
Image\R\25.png,-126,82,71,0,0,1,0,1,58,100,100,16,16,0,0,1,0,R,0,0,0
Image\R\26.png,-129,78,70,0,0,0,0,0,58,100,98,19,18,0,0,1,0,R,0,0,0
Image\R\27.png,-124,85,70,0,0,0,0,0,53,100,100,19,16,0,0,1,0,R,0,0,0
Image\R\28.png,-127,81,68,0,2,1,0,0,54,100,99,19,16,0,0,1,0,R,0,0,0
Image\R\29.png,-123,83,67,1,3,0,0,0,54,100,100,15,16,0,0,1,0,R,0,0,0
Image\R\3.png,-123,73,81,0,0,0,2,3,55,100,98,18,18,0,0,1,0,R,0,0,0
Image\R\30.png,-124,83,69,0,3,0,2,0,58,98,97,17,17,0,0,1,0,R,0,0,0
Image\R\31.png,-124,84,65,2,0,0,0,0,56,100,100,16,18,0,0,1,0,R,0,0,0
Image\R\32.png,-126,86,63,0,0,0,2,0,57,98,99,17,16,0,0,1,0,R,0,0,0
Image\R\33.png,-122,82,65,2,1,1,0,0,55,99,100,18,16,0,0,1,0,R,0,0,0
Image\R\34.png,-120,87,66,0,0,0,3,0,57,97,100,16,16,0,0,1,0,R,0,0,0
Image\R\35.png,-123,83,67,0,0,0,0,0,57,97,100,20,18,0,0,1,0,R,0,0,0
Image\R\36.png,-119,87,63,0,0,0,0,0,55,99,97,18,21,0,0,1,0,R,0,0,0
Image\R\37.png,-118,80,62,1,0,2,3,2,58,100,97,17,22,0,0,1,0,R,0,0,0
Image\R\38.png,-125,87,61,0,0,3,3,0,54,100,100,15,18,0,0,1,0,R,0,0,0
Image\R\39.png,-123,83,63,1,0,1,0,0,54,99,99,16,17,0,0,1,0,R,0,0,0
Image\R\4.png,-119,69,84,0,0,0,0,0,54,97,100,16,18,0,0,1,0,R,0,0,0
Image\R\40.png,-119,87,71,0,2,1,0,0,54,100,100,20,17,0,0,1,0,R,0,0,0
Image\R\41.png,-115,85,72,3,0,3,0,2,53,100,97,21,16,0,0,1,0,R,0,0,0
Image\R\42.png,-119,88,73,0,0,3,2,1,52,99,100,21,17,0,0,1,0,R,0,0,0
Image\R\43.png,-116,77,65,2,1,0,3,0,54,98,98,19,20,0,0,1,0,R,0,0,0
Image\R\44.png,-115,86,72,0,0,0,0,3,58,100,98,16,17,0,0,1,0,R,0,0,0
Image\R\45.png,-117,78,65,3,0,0,1,0,53,100,97,16,16,0,0,1,0,R,0,0,0
Image\R\46.png,-117,85,67,0,0,0,0,2,56,99,98,16,20,0,0,1,0,R,0,0,0
Image\R\47.png,-114,84,74,0,0,3,0,0,57,100,100,19,19,0,0,1,0,R,0,0,0
Image\R\48.png,-114,77,68,1,0,0,0,0,55,98,97,21,16,0,0,1,0,R,0,0,0
Image\R\49.png,-115,80,73,0,0,2,0,2,58,98,97,20,18,0,0,1,0,R,0,0,0
Image\R\5.png,-115,69,74,0,2,2,1,0,53,97,99,21,20,0,0,1,0,R,0,0,0
Image\R\50.png,-118,84,77,0,0,0,2,0,57,100,100,19,17,0,0,1,0,R,0,0,0
Image\R\51.png,-123,83,78,2,3,2,2,0,54,100,100,18,17,0,0,1,0,R,0,0,0
Image\R\52.png,-119,78,81,3,0,0,0,0,57,99,98,19,18,0,0,1,0,R,0,0,0
Image\R\53.png,-113,79,78,0,2,2,2,0,57,100,100,19,18,0,0,1,0,R,0,0,0
Image\R\54.png,-122,77,84,2,3,0,0,0,54,100,100,18,22,0,0,1,0,R,0,0,0
Image\R\55.png,-122,83,84,1,2,0,0,1,52,100,100,16,21,0,0,1,0,R,0,0,0
Image\R\56.png,-118,84,83,1,0,0,0,1,58,99,100,21,21,0,0,1,0,R,0,0,0
Image\R\57.png,-113,79,83,1,0,0,2,0,54,100,99,20,19,0,0,1,0,R,0,0,0
Image\R\58.png,-117,75,79,2,0,0,3,3,53,100,100,15,19,0,0,1,0,R,0,0,0
Image\R\59.png,-118,82,78,0,0,0,3,2,58,100,98,17,18,0,0,1,0,R,0,0,0
Image\R\6.png,-114,69,76,0,0,0,0,0,53,97,100,21,22,0,0,1,0,R,0,0,0
Image\R\60.png,-115,79,75,0,1,0,0,0,57,99,97,21,21,0,0,1,0,R,0,0,0
Image\R\61.png,-116,73,79,1,0,0,3,1,57,100,100,18,20,0,0,1,0,R,0,0,0
Image\R\62.png,-116,74,78,0,1,0,0,3,54,100,97,21,19,0,0,1,0,R,0,0,0
Image\R\63.png,-116,82,77,0,0,0,0,0,57,98,100,16,19,0,0,1,0,R,0,0,0
Image\R\64.png,-119,78,79,1,1,0,1,0,52,100,98,16,21,0,0,1,0,R,0,0,0
Image\R\65.png,-120,79,76,2,0,1,3,1,53,100,97,18,20,0,0,1,0,R,0,0,0
Image\R\66.png,-113,82,78,3,3,2,3,0,54,99,99,17,21,0,0,1,0,R,0,0,0
Image\R\67.png,-120,80,80,1,3,0,0,1,55,98,100,21,20,0,0,1,0,R,0,0,0
Image\R\68.png,-120,78,87,1,1,1,0,0,55,100,100,21,21,0,0,1,0,R,0,0,0
Image\R\69.png,-121,74,81,1,2,0,0,0,56,100,100,16,18,0,0,1,0,R,0,0,0
Image\R\7.png,-120,76,60,3,0,1,2,0,54,100,99,19,20,0,0,1,0,R,0,0,0
Image\R\70.png,-118,74,80,2,0,2,2,0,53,98,100,16,21,0,0,1,0,R,0,0,0
Image\R\71.png,-122,76,76,0,0,0,0,2,58,100,98,17,21,0,0,1,0,R,0,0,0
Image\R\72.png,-122,75,75,2,2,0,2,1,56,100,100,18,20,0,0,1,0,R,0,0,0
Image\R\73.png,-123,74,76,2,1,0,1,0,54,100,100,16,18,0,0,1,0,R,0,0,0
Image\R\74.png,-118,73,77,0,1,1,0,0,55,100,100,21,20,0,0,1,0,R,0,0,0
Image\R\75.png,-126,74,78,0,0,2,0,0,54,100,100,21,16,0,0,1,0,R,0,0,0
Image\R\76.png,-124,76,79,1,3,0,1,0,53,100,98,19,20,0,0,1,0,R,0,0,0
Image\R\77.png,-125,75,82,0,1,2,3,0,57,100,99,20,21,0,0,1,0,R,0,0,0
Image\R\78.png,-120,75,76,0,0,3,1,0,54,100,100,18,21,0,0,1,0,R,0,0,0
Image\R\79.png,-124,71,73,1,0,0,3,0,53,100,100,16,22,0,0,1,0,R,0,0,0
Image\R\8.png,-123,73,64,2,0,0,0,1,56,100,100,21,21,0,0,1,0,R,0,0,0
Image\R\80.png,-119,73,62,0,2,2,2,3,56,99,98,17,20,0,0,1,0,R,0,0,0
Image\R\81.png,-119,75,69,2,3,0,0,2,57,100,98,20,18,0,0,1,0,R,0,0,0
Image\R\82.png,-117,71,63,3,0,0,0,1,55,100,100,17,18,0,0,1,0,R,0,0,0
Image\R\83.png,-117,74,63,1,0,1,2,3,57,98,99,18,18,0,0,1,0,R,0,0,0
Image\R\84.png,-115,70,64,0,0,1,3,0,58,100,100,21,20,0,0,1,0,R,0,0,0
Image\R\85.png,-119,71,80,0,0,0,0,3,56,98,100,16,22,0,0,1,0,R,0,0,0
Image\R\86.png,-120,76,78,0,3,0,0,3,56,99,98,20,16,0,0,1,0,R,0,0,0
Image\R\87.png,-118,79,77,0,1,0,0,0,55,100,100,21,16,0,0,1,0,R,0,0,0
Image\R\88.png,-120,73,78,0,3,0,0,0,55,100,100,15,18,0,0,1,0,R,0,0,0
Image\R\89.png,-126,73,73,2,0,0,0,0,55,99,100,15,16,0,0,1,0,R,0,0,0
Image\R\9.png,-113,70,87,1,0,1,0,2,55,100,97,21,20,0,0,1,0,R,0,0,0
Image\R\90.png,-116,71,88,0,0,3,0,0,52,100,100,20,17,0,0,1,0,R,0,0,0
Image\R\91.png,-119,71,90,0,0,2,0,0,58,98,100,17,16,0,0,1,0,R,0,0,0
Image\R\92.png,-119,75,89,0,0,0,0,2,58,99,100,18,22,0,0,1,0,R,0,0,0
Image\R\93.png,-123,71,85,0,2,0,0,0,54,100,97,15,22,0,0,1,0,R,0,0,0
Image\R\94.png,-117,79,83,1,2,0,1,0,54,98,97,21,21,0,0,1,0,R,0,0,0
Image\R\95.png,-124,78,87,1,0,0,3,0,55,100,100,20,22,0,0,1,0,R,0,0,0
Image\R\96.png,-122,80,89,0,1,0,0,0,58,100,99,17,20,0,0,1,0,R,0,0,0
Image\R\97.png,-122,73,85,0,0,0,0,0,58,100,100,16,19,0,0,1,0,R,0,0,0
Image\R\98.png,-117,72,89,0,0,0,3,0,56,100,100,20,19,0,0,1,0,R,0,0,0
Image\R\99.png,-113,80,87,0,3,0,1,0,52,97,100,17,17,0,0,1,0,R,0,0,0
Image\S\0.png,-133,75,66,2,2,0,0,0,0,1,6,15,92,0,0,1,0,S,0,0,90
Image\S\1.png,-132,79,67,0,1,0,2,3,0,0,6,14,96,0,0,1,0,S,0,0,90
Image\S\10.png,-133,82,61,3,0,3,3,1,0,1,11,17,90,0,0,1,0,S,0,0,90
Image\S\100.png,-130,73,69,0,0,0,1,0,2,0,10,14,90,0,0,1,0,S,0,0,90
Image\S\11.png,-112,83,62,0,2,0,0,0,0,3,5,14,91,0,0,1,0,S,0,0,90
Image\S\12.png,-114,75,67,0,2,1,1,2,0,1,11,18,92,0,0,1,0,S,0,0,90
Image\S\13.png,-127,75,63,2,0,3,2,2,2,0,6,18,91,0,0,1,0,S,0,0,90
Image\S\14.png,-135,82,69,0,0,3,0,3,2,0,7,18,91,0,0,1,0,S,0,0,90
Image\S\15.png,-132,78,61,2,0,2,0,1,1,2,11,14,94,0,0,1,0,S,0,0,90
Image\S\16.png,-130,78,62,1,0,1,0,0,0,0,9,20,94,0,0,1,0,S,0,0,90
Image\S\17.png,-121,71,62,0,3,0,0,1,0,0,6,19,96,0,0,1,0,S,0,0,90
Image\S\18.png,-120,83,70,3,0,0,0,0,0,0,7,15,95,0,0,1,0,S,0,0,90
Image\S\19.png,-129,72,62,0,1,0,1,0,0,0,10,17,93,0,0,1,0,S,0,0,90
Image\S\2.png,-124,71,65,0,0,3,0,0,0,0,11,16,96,0,0,1,0,S,0,0,90
Image\S\20.png,-123,74,69,0,1,1,0,0,0,0,10,14,96,0,0,1,0,S,0,0,90
Image\S\21.png,-125,74,67,2,0,3,2,0,3,0,11,16,94,0,0,1,0,S,0,0,90
Image\S\22.png,-130,77,68,0,0,0,0,2,0,3,11,15,90,0,0,1,0,S,0,0,90
Image\S\23.png,-130,76,67,0,2,1,0,0,0,0,11,16,95,0,0,1,0,S,0,0,90
Image\S\24.png,-132,79,61,0,0,3,3,0,0,0,8,20,96,0,0,1,0,S,0,0,90
Image\S\25.png,-130,76,68,1,0,0,0,2,0,2,5,18,96,0,0,1,0,S,0,0,90
Image\S\26.png,-131,75,61,0,0,1,0,0,1,0,7,19,93,0,0,1,0,S,0,0,90
Image\S\27.png,-130,73,69,2,0,0,3,3,0,3,6,18,93,0,0,1,0,S,0,0,90
Image\S\28.png,-126,73,68,0,0,0,0,0,0,3,8,14,94,0,0,1,0,S,0,0,90
Image\S\29.png,-131,74,69,2,1,1,1,0,1,3,7,18,95,0,0,1,0,S,0,0,90
Image\S\3.png,-134,77,55,3,0,1,1,1,1,0,9,16,93,0,0,1,0,S,0,0,90
Image\S\30.png,-132,76,59,3,3,0,0,1,0,3,6,17,95,0,0,1,0,S,0,0,90
Image\S\31.png,-128,82,53,2,2,2,0,0,3,0,5,18,96,0,0,1,0,S,0,0,90
Image\S\32.png,-124,77,53,1,0,0,0,1,3,0,5,18,91,0,0,1,0,S,0,0,90
Image\S\33.png,-123,72,58,0,0,0,2,0,0,3,7,16,93,0,0,1,0,S,0,0,90
Image\S\34.png,-124,80,55,0,0,2,0,3,2,0,7,16,95,0,0,1,0,S,0,0,90
Image\S\35.png,-128,79,63,2,0,3,0,0,0,3,8,15,94,0,0,1,0,S,0,0,90
Image\S\36.png,-126,75,65,0,0,0,1,0,0,0,7,16,95,0,0,1,0,S,0,0,90
Image\S\37.png,-129,79,70,0,0,0,0,0,1,0,10,15,96,0,0,1,0,S,0,0,90
Image\S\38.png,-127,72,72,0,3,1,2,1,0,0,11,15,95,0,0,1,0,S,0,0,90
Image\S\39.png,-123,77,66,0,0,1,0,2,3,1,8,18,95,0,0,1,0,S,0,0,90
Image\S\4.png,-132,78,60,0,1,1,0,2,3,0,9,20,91,0,0,1,0,S,0,0,90
Image\S\40.png,-120,83,68,1,0,0,0,1,0,0,10,21,95,0,0,1,0,S,0,0,90
Image\S\41.png,-128,76,66,0,0,2,2,0,0,1,11,16,93,0,0,1,0,S,0,0,90
Image\S\42.png,-123,78,62,1,0,0,1,0,2,0,10,20,91,0,0,1,0,S,0,0,90
Image\S\43.png,-121,75,66,1,1,0,1,1,1,0,11,20,95,0,0,1,0,S,0,0,90
Image\S\44.png,-122,76,62,0,2,3,0,0,0,0,9,17,93,0,0,1,0,S,0,0,90
Image\S\45.png,-128,83,70,0,0,0,1,0,1,0,9,21,96,0,0,1,0,S,0,0,90
Image\S\46.png,-121,77,64,2,3,0,2,0,3,0,10,17,96,0,0,1,0,S,0,0,90
Image\S\47.png,-124,83,62,0,1,0,0,0,3,0,10,17,93,0,0,1,0,S,0,0,90
Image\S\48.png,-127,81,70,2,1,1,0,1,0,1,10,15,95,0,0,1,0,S,0,0,90
Image\S\49.png,-122,75,60,2,2,0,2,2,0,0,5,18,95,0,0,1,0,S,0,0,90
