image_path,x,y,z,thumb,fore,index,ring,little,thumb2,fore2,index2,ring2,little2,keycode,gs1,gs2,sign,label
Image\R\93.png,-120,76,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\94.png,-120,76,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\95.png,-120,76,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\96.png,-118,77,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\97.png,-118,77,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\98.png,-118,77,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\R\99.png,-118,77,87,0,0,0,0,0,55,100,100,18,19,0,0,1,0,R
Image\S\0.png,-128,77,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\1.png,-128,77,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\10.png,-128,82,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\100.png,-128,77,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\11.png,-117,82,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\12.png,-117,73,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\13.png,-131,76,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\14.png,-131,77,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\15.png,-131,73,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\16.png,-131,73,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\17.png,-118,73,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\18.png,-125,82,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\19.png,-128,75,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\2.png,-128,75,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\20.png,-128,75,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\21.png,-128,75,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\22.png,-128,75,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\23.png,-128,75,66,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\24.png,-133,77,65,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\25.png,-133,77,65,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\26.png,-127,77,65,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\27.png,-127,77,65,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\28.png,-127,77,65,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\29.png,-127,77,65,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\3.png,-132,77,58,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\30.png,-132,77,58,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\31.png,-132,77,58,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\32.png,-125,77,58,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\33.png,-125,77,58,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\34.png,-125,77,58,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\35.png,-125,77,58,0,0,0,0,0,0,0,8,17,93,0,0,1,0,S
Image\S\36.png,-125,77,67,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\37.png,-125,77,67,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\38.png,-125,77,67,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\39.png,-125,77,67,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\4.png,-131,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\40.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\41.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\42.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\43.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\44.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\45.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\46.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\47.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\48.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\49.png,-125,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\5.png,-131,80,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\50.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\51.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\52.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\53.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\54.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\55.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\56.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\57.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\58.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\59.png,-124,78,65,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\6.png,-135,83,51,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\60.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\61.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\62.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\63.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\64.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\65.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\66.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\67.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\68.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\69.png,-124,76,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\7.png,-124,81,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\70.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\71.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\72.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\73.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\74.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\75.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\76.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\77.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\78.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\79.png,-128,75,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\8.png,-131,83,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\80.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\81.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\82.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\83.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\84.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\85.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\86.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\87.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\88.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\89.png,-122,78,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\9.png,-135,83,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\90.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\91.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\92.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\93.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\94.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\95.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\96.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\97.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\98.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\S\99.png,-121,79,66,0,0,0,0,0,0,0,8,18,93,0,0,1,0,S
Image\T\0.png,-113,74,64,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\1.png,-113,74,64,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\10.png,-113,74,64,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\100.png,-110,77,45,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\11.png,-110,77,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\12.png,-110,77,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\13.png,-110,77,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\14.png,-110,77,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\15.png,-110,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\16.png,-110,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\17.png,-110,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\18.png,-110,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\19.png,-110,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\2.png,-110,75,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\20.png,-110,81,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\21.png,-110,81,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\22.png,-110,81,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\23.png,-110,81,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\24.png,-110,81,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\25.png,-110,81,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\26.png,-114,81,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\27.png,-114,81,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\28.png,-114,81,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\29.png,-111,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\3.png,-111,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\30.png,-109,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\31.png,-109,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\32.png,-109,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\33.png,-105,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\34.png,-105,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\35.png,-105,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\36.png,-105,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\37.png,-105,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\38.png,-105,76,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\39.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\4.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\40.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\41.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\42.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\43.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\44.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\45.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\46.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\47.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\48.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\49.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\5.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\50.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\51.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\52.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\53.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\54.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\55.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\56.png,-110,73,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\57.png,-106,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\58.png,-106,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\59.png,-106,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\6.png,-106,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\60.png,-106,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\61.png,-106,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\62.png,-106,79,67,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\63.png,-99,79,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\64.png,-107,79,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\65.png,-107,79,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\66.png,-111,79,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\67.png,-111,79,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\68.png,-114,79,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\69.png,-114,79,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\7.png,-109,73,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\70.png,-116,73,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\71.png,-116,73,72,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\72.png,-116,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\73.png,-116,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\74.png,-116,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\75.png,-116,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\76.png,-116,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\77.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\78.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\79.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\8.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\80.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\81.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\82.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\83.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\84.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\85.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\86.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\87.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\88.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\89.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\9.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\90.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\91.png,-111,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\92.png,-106,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\93.png,-106,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\94.png,-106,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\95.png,-106,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\96.png,-106,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\97.png,-106,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\98.png,-106,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\T\99.png,-106,79,65,0,0,0,0,0,18,0,10,9,51,0,0,1,0,T
Image\U\0.png,-124,79,65,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\1.png,-127,79,65,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\10.png,-132,79,65,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\100.png,-109,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\11.png,-133,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\12.png,-133,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\13.png,-129,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\14.png,-124,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\15.png,-124,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\16.png,-124,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\17.png,-124,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\18.png,-124,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\19.png,-124,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\2.png,-128,79,59,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\20.png,-124,75,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\21.png,-124,75,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\22.png,-121,75,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\23.png,-121,75,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\24.png,-121,70,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\25.png,-121,70,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\26.png,-121,70,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\27.png,-121,70,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\28.png,-121,70,76,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\29.png,-135,76,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\3.png,-128,76,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\30.png,-139,76,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\31.png,-139,76,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\32.png,-139,76,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\33.png,-139,76,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\34.png,-136,72,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\35.png,-136,72,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\36.png,-131,76,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\37.png,-128,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\38.png,-125,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\39.png,-125,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\4.png,-125,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\40.png,-125,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\41.png,-125,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\42.png,-125,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\43.png,-105,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\44.png,-105,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\45.png,-105,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\46.png,-105,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\47.png,-105,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\48.png,-105,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\49.png,-105,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\5.png,-127,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\50.png,-102,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\51.png,-102,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\52.png,-102,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\53.png,-102,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\54.png,-111,82,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\55.png,-111,82,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\56.png,-113,80,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\57.png,-117,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\58.png,-117,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\59.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\6.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\60.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\61.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\62.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\63.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\64.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\65.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\66.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\67.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\68.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\69.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\7.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\70.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\71.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\72.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\73.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\74.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\75.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\76.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\77.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\78.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\79.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\8.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\80.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\81.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\82.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\83.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\84.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\85.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\86.png,-121,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\87.png,-111,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\88.png,-111,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\89.png,-111,77,60,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\9.png,-132,77,88,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\90.png,-109,77,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\91.png,-109,77,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
Image\U\92.png,-109,77,61,0,0,0,0,0,100,100,100,0,0,0,0,1,0,U
